id,state,district,village,crop_recommended,N,P,K,pH,EC,OC,S,Zn,Fe,Cu,Mn,B,temperature,humidity,rainfall,latitude,longitude,soil_type,season,year
SHC001289,Gujarat,Rajkot,Village_1289,cotton,94.4,15.11,31.35,7.91,1.43,0.34,11.63,1.45,4.82,0.89,2.85,0.61,23.3,38.9,844.5,12.8251,82.9252,Laterite,Kharif,2022
SHC001290,Rajasthan,Jaipur,Village_1290,lentil,60.61,20.24,30.86,5.54,0.26,0.61,3.91,0.57,4.32,0.3,0.86,0.12,13.1,34.3,511.3,21.0131,70.5561,Alluvial,Kharif,2023
SHC001291,Rajasthan,Jodhpur,Village_1291,groundnut,74.62,44.75,102.45,6.7,0.3,1.22,18.38,1.51,6.36,0.76,2.88,0.94,28.8,95.0,1252.8,11.7205,74.4764,Black,Kharif,2023
SHC001292,Rajasthan,Udaipur,Village_1292,banana,244.27,14.58,211.58,6.82,0.61,1.64,25.0,1.77,12.63,1.18,7.17,1.08,25.6,79.3,1700.0,26.5979,70.2855,Laterite,Kharif,2023
SHC001293,West Bengal,Kolkata,Village_1293,wheat,198.89,28.69,91.22,6.82,0.65,0.54,11.82,0.96,4.17,0.64,4.29,0.71,25.8,61.0,568.2,19.9498,93.3215,Red,Rabi,2024
SHC001294,West Bengal,Darjeeling,Village_1294,sugarcane,221.54,75.41,224.19,8.48,1.03,1.71,25.0,2.33,20.88,2.03,7.9,1.39,36.5,95.0,1427.1,25.5998,72.4368,Laterite,Kharif,2023
SHC001295,Tamil Nadu,Chennai,Village_1295,groundnut,69.09,54.09,92.9,8.77,0.73,0.76,25.0,1.95,8.38,1.32,2.58,0.66,32.8,73.2,968.3,15.7329,78.2678,Red,Kharif,2024
SHC001296,Tamil Nadu,Coimbatore,Village_1296,wheat,131.51,39.86,15.37,5.52,0.33,0.94,16.14,1.05,3.91,0.84,1.91,0.46,18.3,49.3,543.2,19.2275,91.2812,Alluvial,Kharif,2024
SHC001297,Karnataka,Bangalore,Village_1297,maize,241.65,63.08,101.7,6.71,0.48,1.28,25.0,1.21,11.75,1.33,5.89,0.73,27.6,71.7,885.0,28.2368,94.2765,Black,Zaid,2023
SHC001298,Karnataka,Mysore,Village_1298,groundnut,86.59,38.07,60.36,5.33,0.91,0.87,22.06,1.21,7.25,1.35,3.32,0.71,32.1,66.9,589.1,25.3156,73.516,Black,Zaid,2022
SHC001299,Andhra Pradesh,Hyderabad,Village_1299,maize,239.22,69.61,60.12,7.12,0.73,1.27,25.0,1.69,11.52,1.86,4.71,0.95,20.1,64.4,929.4,22.1916,69.0564,Laterite,Zaid,2022
SHC001300,Andhra Pradesh,Visakhapatnam,Village_1300,wheat,197.53,34.33,35.24,7.28,0.15,0.76,17.95,1.14,5.41,0.94,2.17,0.81,27.1,79.4,938.8,21.6989,74.3516,Laterite,Kharif,2022
SHC001301,Punjab,Ludhiana,Village_1301,sugarcane,170.26,59.65,181.46,6.56,1.31,1.08,23.95,2.42,14.76,1.71,4.72,1.43,30.4,83.5,1487.1,34.2199,79.937,Alluvial,Zaid,2022
SHC001302,Punjab,Amritsar,Village_1302,chickpea,91.54,10.0,55.52,7.58,0.31,0.36,10.0,0.58,5.78,0.37,1.78,0.44,19.4,59.6,370.4,21.9429,76.565,Alluvial,Rabi,2023
SHC001303,Punjab,Patiala,Village_1303,rice,174.0,20.27,195.0,5.17,0.62,0.51,25.0,1.1,11.22,0.92,3.09,0.4,30.3,71.4,1289.1,34.4939,68.6491,Black,Kharif,2022
SHC001304,Haryana,Karnal,Village_1304,groundnut,61.38,41.83,100.11,5.8,0.34,1.67,16.7,1.8,10.58,1.35,5.75,0.97,31.9,78.0,910.4,17.2607,86.6993,Alluvial,Rabi,2023
SHC001305,Haryana,Ambala,Village_1305,maize,154.67,63.99,56.07,6.21,0.55,1.13,25.0,1.77,9.03,1.83,5.74,0.71,26.0,71.4,546.9,8.8156,85.77,Alluvial,Kharif,2022
SHC001306,Haryana,Kurukshetra,Village_1306,rice,187.37,38.39,197.04,8.21,0.18,0.89,23.91,1.46,9.44,1.08,4.31,1.08,35.7,85.2,2171.5,23.3629,85.4513,Alluvial,Kharif,2022
SHC001307,Uttar Pradesh,Meerut,Village_1307,lentil,42.61,14.17,34.47,7.93,0.31,0.65,8.05,0.53,5.42,0.53,3.29,0.14,14.6,57.2,415.3,32.3148,85.9257,Black,Rabi,2024
SHC001308,Uttar Pradesh,Agra,Village_1308,wheat,170.74,46.35,92.28,7.87,0.54,0.79,15.94,0.73,8.74,0.58,2.59,0.54,10.0,73.0,410.5,15.2838,92.7628,Alluvial,Rabi,2022
SHC001309,Uttar Pradesh,Muzaffarnagar,Village_1309,chickpea,100.0,27.12,41.36,7.85,0.27,0.96,7.11,1.09,5.93,0.28,1.33,0.39,23.7,43.8,409.2,28.6988,89.7841,Alluvial,Rabi,2023
SHC001310,Maharashtra,Pune,Village_1310,mustard,28.34,31.47,36.13,5.15,0.57,0.68,10.5,0.57,3.25,1.23,2.2,0.75,21.1,50.2,404.2,14.4835,82.979,Laterite,Rabi,2024
SHC001311,Maharashtra,Nagpur,Village_1311,lentil,49.63,27.35,25.63,6.42,0.17,1.02,7.92,0.7,2.43,0.41,2.95,0.23,15.0,45.0,409.6,23.1515,90.6881,Red,Kharif,2022
SHC001312,Maharashtra,Aurangabad,Village_1312,banana,242.77,33.2,176.65,5.98,0.91,2.17,23.18,1.96,12.47,1.01,9.19,1.83,29.6,80.0,1463.0,30.4908,74.6994,Black,Rabi,2023
SHC001313,Gujarat,Ahmedabad,Village_1313,wheat,162.39,19.38,55.3,6.18,0.38,0.71,11.07,0.73,4.72,0.44,3.54,0.83,21.6,80.7,431.9,8.243,90.6485,Black,Zaid,2024
SHC001314,Gujarat,Vadodara,Village_1314,banana,122.57,41.11,204.46,5.93,0.4,1.04,24.71,1.2,12.33,1.73,4.93,0.72,20.4,66.5,1670.0,12.4327,96.3799,Alluvial,Rabi,2023
SHC001315,Gujarat,Rajkot,Village_1315,mustard,103.36,25.53,47.43,5.25,0.56,0.61,8.73,0.27,5.67,0.47,2.77,0.42,19.4,50.4,285.4,22.984,82.7737,Alluvial,Zaid,2022
SHC001316,Rajasthan,Jaipur,Village_1316,chickpea,72.03,37.55,37.61,6.0,0.29,0.56,7.16,0.74,5.49,0.38,2.56,0.37,21.6,60.9,372.0,18.2258,94.3496,Red,Kharif,2022
SHC001317,Rajasthan,Jodhpur,Village_1317,maize,222.85,75.86,88.14,8.04,0.47,1.99,25.0,2.17,4.83,1.68,7.15,1.27,21.0,69.3,626.4,9.8453,94.1412,Red,Kharif,2024
SHC001318,Rajasthan,Udaipur,Village_1318,rice,258.14,37.15,145.62,6.32,0.66,0.95,19.69,0.1,6.64,1.57,4.67,0.48,23.1,69.0,1521.0,15.7458,90.165,Alluvial,Rabi,2022
SHC001319,West Bengal,Kolkata,Village_1319,rice,168.67,31.15,121.91,6.29,0.9,0.98,11.56,1.3,8.63,0.92,6.79,0.87,27.9,52.6,911.1,11.287,90.7256,Black,Zaid,2024
SHC001320,West Bengal,Darjeeling,Village_1320,groundnut,55.71,27.17,20.24,4.5,0.5,1.21,0.1,1.54,9.88,0.7,3.88,1.19,26.1,60.0,544.9,31.3805,76.276,Red,Rabi,2024
SHC001321,Tamil Nadu,Chennai,Village_1321,cotton,68.08,38.39,27.18,8.11,0.71,0.1,21.86,0.63,3.85,0.93,1.29,0.73,24.2,41.8,1041.1,25.4196,93.0347,Laterite,Zaid,2022
SHC001322,Tamil Nadu,Coimbatore,Village_1322,chickpea,98.46,34.27,36.17,7.07,0.1,0.7,12.28,1.04,4.82,0.38,1.48,0.52,25.2,48.3,357.4,18.7604,92.0422,Red,Rabi,2022
SHC001323,Karnataka,Bangalore,Village_1323,banana,147.62,74.18,309.61,6.07,0.28,1.15,22.02,2.76,12.08,1.88,7.61,0.91,25.1,78.6,1543.2,23.4152,79.9113,Laterite,Rabi,2023
SHC001324,Karnataka,Mysore,Village_1324,maize,180.57,86.74,73.85,7.27,1.03,1.62,25.0,2.26,9.05,1.57,3.46,1.08,26.6,62.9,783.7,32.0133,88.599,Red,Zaid,2024
SHC001325,Andhra Pradesh,Hyderabad,Village_1325,banana,138.96,69.48,339.17,6.74,0.98,1.96,16.89,2.11,11.06,1.38,5.68,2.33,27.3,90.0,1572.2,32.3153,93.5527,Alluvial,Kharif,2023
SHC001326,Andhra Pradesh,Visakhapatnam,Village_1326,banana,214.95,13.8,335.65,6.03,1.04,1.65,17.32,1.68,19.73,1.13,11.24,1.97,24.5,81.7,1586.5,9.3449,73.4475,Laterite,Zaid,2023
SHC001327,Punjab,Ludhiana,Village_1327,mustard,63.83,10.0,28.91,4.5,0.67,0.57,9.43,0.48,4.99,0.38,3.39,0.54,12.1,60.5,361.0,9.1494,71.9666,Black,Rabi,2022
SHC001328,Punjab,Amritsar,Village_1328,banana,161.07,50.38,242.44,5.45,0.87,1.57,18.21,1.03,16.49,1.15,7.06,0.9,21.4,64.1,1533.0,32.4462,78.1494,Laterite,Zaid,2024
SHC001329,Punjab,Patiala,Village_1329,lentil,58.95,12.95,20.24,6.62,0.45,0.83,9.53,0.1,3.66,0.24,0.74,0.18,20.2,67.9,277.2,25.6637,93.5768,Alluvial,Rabi,2024
SHC001330,Haryana,Karnal,Village_1330,wheat,157.67,30.7,89.07,6.56,0.55,0.95,5.31,1.16,8.0,1.12,2.73,0.58,20.0,56.6,364.1,26.0346,72.717,Alluvial,Zaid,2022
SHC001331,Haryana,Ambala,Village_1331,wheat,176.33,21.93,100.35,6.27,0.42,1.22,13.25,1.55,5.86,0.77,2.11,0.88,18.0,88.6,474.4,20.3761,93.6721,Black,Rabi,2024
SHC001332,Haryana,Kurukshetra,Village_1332,lentil,63.17,19.66,23.77,6.95,0.34,0.75,11.38,0.82,4.59,0.11,1.65,0.36,20.9,60.0,398.5,16.2629,96.6635,Alluvial,Rabi,2022
SHC001333,Uttar Pradesh,Meerut,Village_1333,sugarcane,379.08,96.86,242.55,9.0,1.26,2.17,25.0,3.15,17.18,1.85,9.4,2.48,30.1,89.6,2874.1,14.6022,94.7554,Black,Zaid,2024
SHC001334,Uttar Pradesh,Agra,Village_1334,cotton,100.67,23.2,31.49,7.32,1.54,0.72,8.96,0.47,3.73,0.35,2.38,0.59,26.9,50.2,705.6,17.8589,75.0499,Black,Rabi,2022
SHC001335,Uttar Pradesh,Muzaffarnagar,Village_1335,maize,198.95,50.31,76.79,7.9,0.31,1.76,25.0,1.46,11.71,1.69,8.05,1.68,37.2,62.0,673.5,19.9426,93.0563,Laterite,Zaid,2024
SHC001336,Maharashtra,Pune,Village_1336,wheat,69.96,20.97,10.0,5.81,0.32,0.59,7.92,0.97,4.83,1.1,2.42,0.56,22.3,43.0,393.3,14.4838,69.1211,Laterite,Rabi,2022
SHC001337,Maharashtra,Nagpur,Village_1337,lentil,109.62,26.43,52.6,7.73,0.47,0.9,8.12,0.61,7.11,0.48,1.77,0.43,22.7,62.4,652.2,19.5867,87.2296,Black,Kharif,2024
SHC001338,Maharashtra,Aurangabad,Village_1338,chickpea,71.82,36.88,51.36,9.0,0.11,0.86,14.18,0.83,6.57,0.72,1.21,0.53,28.8,76.3,462.1,26.6407,94.4785,Alluvial,Zaid,2022
SHC001339,Gujarat,Ahmedabad,Village_1339,sugarcane,344.27,71.55,217.23,7.11,0.97,2.3,25.0,1.79,16.35,1.47,5.45,1.58,28.8,78.8,1363.3,10.2656,95.6504,Black,Zaid,2022
SHC001340,Gujarat,Vadodara,Village_1340,rice,157.85,42.36,114.76,6.13,0.9,1.08,22.57,1.61,3.79,1.69,2.42,1.06,28.7,66.0,1502.7,26.5238,83.9213,Red,Kharif,2023
SHC001341,Gujarat,Rajkot,Village_1341,wheat,152.56,24.57,77.64,7.99,0.53,0.68,16.8,1.37,8.55,0.4,4.31,0.67,23.3,36.5,1018.7,23.2255,74.9355,Alluvial,Kharif,2022
SHC001342,Rajasthan,Jaipur,Village_1342,rice,248.84,66.37,151.59,7.08,0.5,1.34,25.0,1.35,5.28,1.24,3.34,1.04,26.2,91.6,1081.9,11.4863,79.6206,Laterite,Zaid,2022
SHC001343,Rajasthan,Jodhpur,Village_1343,chickpea,99.98,32.98,54.03,9.0,0.55,1.15,8.81,0.56,7.29,0.71,1.55,0.44,28.5,59.5,541.2,34.5286,78.9109,Black,Zaid,2022
SHC001344,Rajasthan,Udaipur,Village_1344,banana,101.27,68.61,277.67,5.77,0.76,1.33,25.0,1.38,9.94,0.6,8.36,0.92,22.1,68.0,1354.7,27.6145,78.14,Red,Zaid,2024
SHC001345,West Bengal,Kolkata,Village_1345,groundnut,44.15,36.96,161.02,7.37,0.56,0.62,20.14,1.3,7.38,1.37,4.16,0.74,29.2,75.2,812.5,12.4657,74.8392,Black,Kharif,2022
SHC001346,West Bengal,Darjeeling,Village_1346,wheat,129.73,44.07,61.96,7.39,0.66,0.93,10.94,0.62,3.13,1.13,2.87,0.48,19.5,76.2,755.7,31.0772,89.5714,Red,Kharif,2024
SHC001347,Tamil Nadu,Chennai,Village_1347,cotton,103.97,46.55,27.84,7.53,1.8,0.32,14.27,1.22,7.89,0.42,1.96,0.52,27.4,67.8,659.8,21.2354,79.761,Black,Zaid,2022
SHC001348,Tamil Nadu,Coimbatore,Village_1348,chickpea,114.91,39.98,48.47,8.76,0.28,0.63,13.67,0.49,3.4,0.64,1.72,0.48,27.0,54.4,485.5,11.7589,82.8834,Laterite,Kharif,2023
SHC001349,Karnataka,Bangalore,Village_1349,chickpea,85.78,10.09,44.06,7.09,0.1,0.59,11.11,0.5,2.47,0.39,1.24,0.23,17.5,54.3,309.3,21.1844,86.9903,Alluvial,Zaid,2023
SHC001350,Karnataka,Mysore,Village_1350,maize,259.28,42.67,71.24,7.24,0.98,1.95,25.0,1.9,14.89,1.48,7.8,1.91,35.8,70.5,905.9,17.7531,70.3355,Black,Kharif,2023
SHC001351,Andhra Pradesh,Hyderabad,Village_1351,wheat,65.01,33.12,63.4,5.7,0.38,0.49,16.83,1.1,3.22,0.8,3.27,0.39,14.8,56.0,177.9,17.369,80.0552,Laterite,Rabi,2023
SHC001352,Andhra Pradesh,Visakhapatnam,Village_1352,groundnut,43.67,29.93,72.46,4.97,0.61,1.04,24.76,1.03,5.98,1.22,3.49,0.99,29.5,70.9,708.9,34.9778,90.7708,Black,Zaid,2022
SHC001353,Punjab,Ludhiana,Village_1353,groundnut,99.38,48.71,89.15,7.99,0.84,0.97,15.6,1.46,10.5,1.62,4.1,1.08,38.3,85.8,900.7,30.6256,72.9092,Red,Rabi,2024
SHC001354,Punjab,Amritsar,Village_1354,groundnut,56.55,23.97,52.53,5.6,0.36,1.18,0.9,0.75,4.18,0.72,1.65,0.16,24.4,51.3,723.3,17.535,79.4327,Red,Rabi,2023
SHC001355,Punjab,Patiala,Village_1355,sugarcane,271.29,94.38,197.0,6.93,0.89,1.33,25.0,1.84,9.25,1.98,7.74,1.14,28.1,74.0,1644.2,29.4296,71.5402,Alluvial,Rabi,2024
SHC001356,Haryana,Karnal,Village_1356,rice,194.8,53.49,189.41,5.46,1.46,0.72,24.93,1.48,10.16,1.68,3.59,0.81,27.1,58.2,1240.7,11.5436,88.5493,Black,Kharif,2024
SHC001357,Haryana,Ambala,Village_1357,mustard,107.4,28.81,19.97,6.2,0.21,1.02,14.04,0.81,11.29,0.96,4.06,1.04,21.2,57.3,343.5,21.3238,77.4887,Laterite,Kharif,2023
SHC001358,Haryana,Kurukshetra,Village_1358,banana,248.25,62.81,322.35,7.06,1.29,1.73,25.0,1.91,19.75,1.06,12.86,2.02,28.9,85.3,1423.4,15.4852,84.2527,Laterite,Zaid,2023
SHC001359,Uttar Pradesh,Meerut,Village_1359,mustard,109.86,15.74,44.99,6.3,0.56,0.66,22.4,0.88,5.34,0.65,2.48,0.25,23.0,58.7,525.6,14.0921,78.4792,Laterite,Zaid,2022
SHC001360,Uttar Pradesh,Agra,Village_1360,mustard,89.37,30.57,63.7,5.45,0.51,1.04,15.56,1.05,5.5,0.4,1.63,0.74,15.4,60.7,370.7,15.9721,78.873,Alluvial,Kharif,2023
SHC001361,Uttar Pradesh,Muzaffarnagar,Village_1361,lentil,63.29,22.55,22.69,6.58,0.46,1.04,13.52,0.81,5.85,0.49,1.67,0.15,19.3,46.3,434.4,27.1545,76.9543,Black,Rabi,2023
SHC001362,Maharashtra,Pune,Village_1362,maize,224.45,65.52,68.4,5.5,0.33,0.65,19.19,1.72,10.59,1.25,3.44,1.34,24.9,65.4,791.1,8.6737,71.0635,Red,Kharif,2024
SHC001363,Maharashtra,Nagpur,Village_1363,cotton,96.62,45.24,54.97,8.11,1.25,1.05,16.63,0.61,3.41,0.69,2.69,0.56,21.1,63.9,625.3,15.861,95.4073,Black,Kharif,2022
SHC001364,Maharashtra,Aurangabad,Village_1364,mustard,175.66,49.41,88.5,8.31,0.77,0.93,17.96,1.36,4.9,1.23,2.07,0.31,28.6,85.8,426.8,32.5442,90.3289,Laterite,Rabi,2023
SHC001365,Gujarat,Ahmedabad,Village_1365,groundnut,34.1,30.16,56.79,5.39,0.48,0.61,25.0,1.23,6.84,0.43,4.21,0.82,24.0,62.1,1058.2,33.9619,83.5596,Red,Rabi,2023
SHC001366,Gujarat,Vadodara,Village_1366,rice,220.51,37.02,162.98,6.87,0.36,0.94,24.24,2.11,6.07,1.12,5.95,1.55,34.7,87.9,1271.8,26.4749,89.3342,Alluvial,Zaid,2022
SHC001367,Gujarat,Rajkot,Village_1367,wheat,186.01,45.58,77.7,6.13,0.75,0.79,12.85,1.34,5.96,0.45,3.04,0.44,10.0,46.8,494.5,12.9105,89.3263,Alluvial,Rabi,2022
SHC001368,Rajasthan,Jaipur,Village_1368,wheat,105.33,46.94,93.95,7.02,0.1,0.8,9.4,1.04,5.97,1.11,2.84,0.93,21.6,52.1,582.5,25.4909,86.386,Red,Zaid,2022
SHC001369,Rajasthan,Jodhpur,Village_1369,cotton,74.84,21.81,47.45,6.81,0.8,0.72,7.65,0.69,5.59,0.44,2.46,0.56,25.7,56.6,771.4,18.028,77.2129,Red,Rabi,2024
SHC001370,Rajasthan,Udaipur,Village_1370,maize,117.07,57.93,24.8,5.4,0.42,0.72,25.0,1.03,6.97,0.88,6.34,0.83,19.7,62.6,185.0,31.1606,92.1679,Laterite,Rabi,2022
SHC001371,West Bengal,Kolkata,Village_1371,banana,183.52,35.12,411.02,7.51,0.74,1.73,25.0,2.12,11.89,1.87,7.46,2.51,31.6,95.0,1707.3,34.5475,79.2389,Black,Kharif,2022
SHC001372,West Bengal,Darjeeling,Village_1372,groundnut,68.1,45.75,56.36,6.79,0.64,0.95,21.05,1.4,5.45,0.89,5.13,0.65,30.9,80.4,971.6,21.2685,87.9256,Alluvial,Kharif,2024
SHC001373,Tamil Nadu,Chennai,Village_1373,wheat,220.2,43.35,93.44,9.0,0.71,0.71,15.08,0.95,8.09,0.82,3.22,0.67,25.5,68.1,913.7,18.6688,75.6014,Laterite,Zaid,2022
SHC001374,Tamil Nadu,Coimbatore,Village_1374,cotton,44.74,30.0,16.52,4.95,0.89,0.66,6.78,0.61,2.72,0.45,3.76,0.9,19.5,38.9,646.4,12.6723,71.5207,Laterite,Kharif,2023
SHC001375,Karnataka,Bangalore,Village_1375,wheat,85.5,17.29,56.82,4.5,0.33,1.04,9.01,1.12,7.74,0.38,2.58,0.55,18.9,60.0,704.5,29.1821,83.4686,Black,Kharif,2023
SHC001376,Karnataka,Mysore,Village_1376,rice,120.89,17.2,129.52,4.93,0.1,1.08,25.0,1.09,6.52,0.6,2.51,0.51,23.7,65.7,368.7,18.2944,76.3416,Laterite,Zaid,2023
SHC001377,Andhra Pradesh,Hyderabad,Village_1377,maize,125.4,54.47,43.91,5.41,0.96,0.79,12.68,0.75,4.9,1.13,5.14,0.99,15.8,47.4,462.9,14.9484,68.5484,Alluvial,Zaid,2022
SHC001378,Andhra Pradesh,Visakhapatnam,Village_1378,rice,285.82,46.05,130.86,7.14,0.24,1.06,25.0,1.16,8.38,0.92,2.63,1.32,23.2,61.9,983.1,23.5513,83.7856,Red,Rabi,2022
SHC001379,Punjab,Ludhiana,Village_1379,wheat,160.19,35.61,99.9,5.63,0.33,0.95,20.71,1.23,4.09,0.66,0.76,0.61,24.7,60.1,715.3,18.5237,82.0835,Red,Zaid,2024
SHC001380,Punjab,Amritsar,Village_1380,banana,227.5,53.83,234.92,5.96,1.13,1.78,23.45,1.45,8.94,2.06,8.19,0.95,27.5,88.0,1425.2,28.952,96.3558,Black,Zaid,2023
SHC001381,Punjab,Patiala,Village_1381,chickpea,54.88,10.0,27.69,8.24,0.1,0.51,5.63,0.72,3.35,0.4,3.48,0.22,21.6,53.4,302.0,30.0599,72.6797,Alluvial,Rabi,2024
SHC001382,Haryana,Karnal,Village_1382,rice,224.33,41.91,125.36,5.42,0.72,0.81,12.78,0.67,10.56,0.55,4.01,1.46,21.6,67.2,1526.0,26.2716,76.8936,Laterite,Zaid,2022
SHC001383,Haryana,Ambala,Village_1383,chickpea,77.18,10.0,39.48,7.67,0.49,0.96,7.98,0.68,3.82,0.64,1.79,0.48,20.5,42.9,511.0,18.4055,94.5295,Alluvial,Rabi,2024
SHC001384,Haryana,Kurukshetra,Village_1384,maize,192.49,80.29,71.21,6.15,0.41,1.03,14.56,1.37,10.07,1.61,5.16,1.22,23.8,59.5,649.1,15.6102,91.5443,Black,Kharif,2022
SHC001385,Uttar Pradesh,Meerut,Village_1385,maize,117.43,64.47,42.88,6.07,0.6,0.47,21.96,1.03,5.5,0.96,3.4,1.14,29.8,60.6,560.6,16.5287,77.9085,Laterite,Rabi,2024
SHC001386,Uttar Pradesh,Agra,Village_1386,maize,163.43,15.88,56.19,5.7,0.62,1.19,25.0,1.48,8.88,0.76,4.89,1.31,32.3,62.1,630.6,28.3855,84.9785,Black,Kharif,2024
SHC001387,Uttar Pradesh,Muzaffarnagar,Village_1387,chickpea,83.41,10.0,26.75,6.33,0.36,0.77,10.55,0.54,6.5,0.43,0.1,0.28,15.7,48.0,274.9,13.0072,87.5905,Alluvial,Rabi,2022
SHC001388,Maharashtra,Pune,Village_1388,cotton,117.47,42.52,25.89,7.56,0.41,0.41,12.94,0.42,5.71,0.79,1.45,0.38,21.7,60.9,402.5,25.9767,94.107,Black,Rabi,2024
SHC001389,Maharashtra,Nagpur,Village_1389,sugarcane,183.72,83.38,182.67,7.54,0.32,2.21,25.0,2.02,9.25,1.25,6.4,1.95,27.7,67.3,2258.1,8.0718,85.016,Laterite,Zaid,2022
SHC001390,Maharashtra,Aurangabad,Village_1390,groundnut,53.99,27.65,74.18,5.58,0.36,1.16,21.24,0.58,6.39,0.89,4.88,0.38,30.1,61.0,837.3,8.334,71.0407,Black,Kharif,2024
SHC001391,Gujarat,Ahmedabad,Village_1391,rice,289.71,68.83,128.6,6.0,0.74,1.43,23.44,1.45,14.04,1.1,6.86,0.79,42.0,81.2,1795.2,21.3871,94.9212,Red,Rabi,2024
SHC001392,Gujarat,Vadodara,Village_1392,cotton,47.84,29.52,49.35,5.11,0.1,0.6,2.04,0.21,2.66,0.42,2.6,0.2,24.8,28.8,485.6,28.3129,89.3789,Laterite,Zaid,2022
SHC001393,Gujarat,Rajkot,Village_1393,banana,92.25,100.62,334.22,7.97,0.74,3.0,25.0,3.21,20.37,1.92,6.47,1.67,33.0,95.0,2191.7,11.105,68.7829,Laterite,Zaid,2022
SHC001394,Rajasthan,Jaipur,Village_1394,mustard,60.61,19.64,31.07,5.38,0.6,1.43,10.3,1.03,3.91,0.75,3.7,0.51,17.2,56.4,361.3,13.5624,72.1171,Black,Rabi,2023
SHC001395,Rajasthan,Jodhpur,Village_1395,maize,163.43,52.16,70.33,6.89,0.16,1.2,25.0,0.76,9.81,0.84,4.04,0.25,30.6,60.7,528.9,16.0103,77.0959,Laterite,Zaid,2023
SHC001396,Rajasthan,Udaipur,Village_1396,rice,216.41,37.7,238.1,6.14,1.4,0.61,20.38,1.78,11.24,1.25,3.08,0.41,24.1,85.4,1710.0,12.601,93.2981,Red,Kharif,2023
SHC001397,West Bengal,Kolkata,Village_1397,chickpea,73.09,18.12,27.58,5.5,0.1,0.55,3.33,0.98,3.77,0.66,1.73,0.31,18.1,33.0,195.7,11.9409,77.5451,Laterite,Zaid,2024
SHC001398,West Bengal,Darjeeling,Village_1398,cotton,65.39,35.93,32.34,8.46,0.7,0.35,8.34,0.67,2.86,0.43,2.05,0.69,32.2,66.1,654.4,24.7322,75.5189,Laterite,Kharif,2024
SHC001399,Tamil Nadu,Chennai,Village_1399,rice,90.98,19.74,97.44,4.5,0.49,0.51,25.0,1.48,8.26,0.82,4.61,0.56,16.4,71.9,1055.3,11.6842,76.5195,Alluvial,Kharif,2023
SHC001400,Tamil Nadu,Coimbatore,Village_1400,banana,165.8,31.77,387.72,6.14,1.25,1.64,25.0,0.55,9.12,1.18,1.91,1.8,26.6,80.0,1795.2,17.9541,83.9605,Black,Zaid,2022
SHC001401,Karnataka,Bangalore,Village_1401,mustard,46.71,18.47,48.56,4.6,0.1,0.78,16.98,1.46,2.75,0.33,0.1,0.17,10.1,43.1,295.9,13.1109,91.4705,Black,Kharif,2023
SHC001402,Karnataka,Mysore,Village_1402,wheat,157.75,27.6,107.11,6.89,0.28,0.9,13.03,1.51,6.71,0.45,4.32,0.72,21.9,72.4,745.8,17.7204,95.367,Laterite,Kharif,2023
SHC001403,Andhra Pradesh,Hyderabad,Village_1403,wheat,104.33,23.95,79.12,7.04,0.35,0.76,20.84,1.15,9.13,0.63,1.84,0.8,19.9,48.0,697.8,28.0141,92.42,Alluvial,Kharif,2023
SHC001404,Andhra Pradesh,Visakhapatnam,Village_1404,mustard,82.37,21.52,48.01,7.37,0.42,0.69,15.83,0.47,6.74,0.64,3.64,0.46,19.8,67.1,308.3,14.4752,69.4306,Alluvial,Zaid,2022
SHC001405,Punjab,Ludhiana,Village_1405,rice,149.37,72.64,146.1,4.63,0.53,0.19,24.21,2.24,0.13,0.69,3.04,0.9,30.5,63.8,1602.5,28.8443,93.3489,Black,Rabi,2024
SHC001406,Punjab,Amritsar,Village_1406,chickpea,67.41,21.85,46.46,5.47,0.35,0.43,13.03,0.68,2.89,0.24,2.32,0.34,18.4,29.4,241.8,19.8824,76.4909,Laterite,Zaid,2022
SHC001407,Punjab,Patiala,Village_1407,groundnut,55.76,42.17,80.18,5.79,0.19,1.02,22.41,0.92,7.96,0.83,6.9,0.89,28.3,66.1,932.6,11.4179,72.9094,Red,Rabi,2024
SHC001408,Haryana,Karnal,Village_1408,chickpea,95.99,37.36,48.09,8.58,0.18,0.54,9.36,1.3,4.22,0.82,2.38,0.35,23.5,62.5,318.1,15.8655,72.2665,Alluvial,Kharif,2022
SHC001409,Haryana,Ambala,Village_1409,chickpea,99.75,33.71,58.34,8.67,0.15,0.88,9.48,0.34,5.08,0.7,2.68,0.56,30.9,50.3,441.2,29.7645,85.7459,Black,Zaid,2024
SHC001410,Haryana,Kurukshetra,Village_1410,wheat,101.39,52.11,29.72,6.59,0.21,0.93,24.62,1.2,11.92,0.39,1.7,0.42,20.5,44.6,449.7,14.0315,86.5167,Red,Zaid,2024
SHC001411,Uttar Pradesh,Meerut,Village_1411,sugarcane,194.56,32.99,147.33,6.66,0.79,1.71,25.0,2.05,12.12,2.3,3.46,0.72,29.8,90.5,2072.8,21.0974,75.9441,Laterite,Kharif,2022
SHC001412,Uttar Pradesh,Agra,Village_1412,maize,143.82,89.92,97.08,8.07,0.56,1.39,20.16,1.9,9.58,2.11,5.18,1.51,36.1,87.9,704.0,22.8955,82.2057,Red,Zaid,2024
